CustomerID,Age,Gender,MonthlyIncome,EmploymentStatus,Location
CUST03705,44,Male,27006,Self-employed,Urban
CUST03706,28,Female,35067,Unemployed,Rural
CUST03707,34,Male,44059,Self-employed,Urban
CUST03708,31,Female,170883,Self-employed,Urban
CUST03709,44,Male,82171,Self-employed,Urban
CUST03710,35,Female,78517,Employed,Urban
CUST03711,45,Female,44274,Self-employed,Rural
CUST03712,64,Male,83577,Employed,Rural
CUST03713,64,Male,4118,Employed,Urban
CUST03714,21,Male,37910,Self-employed,Urban
CUST03715,24,Male,48095,Self-employed,Urban
CUST03716,62,Male,33083,Employed,Urban
CUST03717,52,Male,36879,Employed,Rural
CUST03718,65,Male,63187,Unemployed,Urban
CUST03719,26,Male,424,Self-employed,Urban
CUST03720,25,Male,19131,Employed,Urban
CUST03721,62,Male,46641,Unemployed,Urban
CUST03722,34,Male,21982,Employed,Rural
CUST03723,34,Female,65918,Self-employed,Urban
CUST03724,50,Male,73154,Self-employed,Urban
CUST03725,49,Female,98166,Unemployed,Urban
CUST03726,25,Male,31992,Self-employed,Urban
CUST03727,36,Male,84001,Employed,Urban
CUST03728,55,Male,92757,Self-employed,Rural
CUST03729,20,Male,34546,Employed,Rural
CUST03730,22,Female,28756,Employed,Rural
CUST03731,30,Female,53019,Employed,Rural
CUST03732,64,Male,1304,Employed,Urban
CUST03733,63,Female,44418,Employed,Urban
CUST03734,48,Male,34144,Employed,Urban
CUST03735,33,Female,16516,Self-employed,Rural
CUST03736,49,Female,36832,Self-employed,Rural
CUST03737,39,Male,42791,Employed,Urban
CUST03738,46,Male,60022,Unemployed,Rural
CUST03739,39,Male,30350,Employed,Urban
CUST03740,60,Female,61818,Employed,Urban
CUST03741,20,Male,20849,Employed,Urban
CUST03742,27,Female,169498,Employed,Urban
CUST03743,59,Female,158824,Employed,Urban
CUST03744,38,Male,54854,Unemployed,Urban
CUST03745,33,Male,134307,Employed,Rural
CUST03746,29,Female,52944,Employed,Urban
CUST03747,19,Male,72327,Employed,Rural
CUST03748,58,Female,23244,Self-employed,Urban
CUST03749,41,Male,42720,Employed,Rural
CUST03750,52,Male,75090,Self-employed,Rural
CUST03751,47,Male,33255,Employed,Rural
CUST03752,47,Female,84359,Employed,Urban
CUST03753,64,Male,98536,Employed,Urban
CUST03754,52,Female,27855,Self-employed,Urban
CUST03755,36,Male,51601,Self-employed,Urban
CUST03756,25,Female,32809,Employed,Urban
CUST03757,43,Male,37606,Employed,Urban
CUST03758,57,Male,25690,Employed,Urban
CUST03759,24,Female,32521,Employed,Rural
CUST03760,47,Male,21842,Employed,Urban
CUST03761,24,Male,30483,Self-employed,Rural
CUST03762,20,Male,28058,Self-employed,Urban
CUST03763,18,Female,63704,Employed,Urban
CUST03764,53,Female,55565,Unemployed,Urban
CUST03765,42,Male,31088,Unemployed,Rural
CUST03766,54,Male,24488,Employed,Rural
CUST03767,18,Female,80615,Employed,Rural
CUST03768,32,Male,91674,Unemployed,Urban
CUST03769,54,Female,21927,Self-employed,Urban
CUST03770,30,Male,15512,Employed,Urban
CUST03771,57,Female,58301,Self-employed,Urban
CUST03772,25,Female,71313,Employed,Rural
CUST03773,22,Female,28457,Self-employed,Rural
CUST03774,26,Female,25492,Employed,Urban
CUST03775,18,Male,23223,Self-employed,Rural
CUST03776,53,Male,72511,Employed,Urban
CUST03777,52,Male,41455,Employed,Urban
CUST03778,19,Female,20954,Employed,Urban
CUST03779,57,Female,43434,Employed,Urban
CUST03780,40,Female,130341,Self-employed,Urban
CUST03781,26,Male,92309,Employed,Urban
CUST03782,51,Male,65007,Employed,Rural
CUST03783,63,Male,84342,Employed,Urban
CUST03784,31,Female,46799,Self-employed,Urban
CUST03785,21,Male,155820,Employed,Urban
CUST03786,47,Male,15674,Employed,Rural
CUST03787,48,Female,65426,Unemployed,Urban
CUST03788,55,Male,27095,Employed,Rural
CUST03789,28,Male,32023,Self-employed,Urban
CUST03790,52,Male,44104,Employed,Urban
CUST03791,25,Female,53255,Self-employed,Urban
CUST03792,20,Male,83826,Employed,Urban
CUST03793,31,Female,21957,Self-employed,Urban
CUST03794,30,Male,43032,Employed,Urban
CUST03795,62,Female,104944,Employed,Urban
CUST03796,49,Male,25058,Employed,Urban
CUST03797,51,Male,80497,Self-employed,Urban
CUST03798,62,Female,77723,Self-employed,Rural
CUST03799,36,Female,22519,Employed,Rural
CUST03800,55,Male,11845,Employed,Rural
CUST03801,33,Female,44297,Self-employed,Urban
CUST03802,19,Male,22570,Self-employed,Urban
CUST03803,57,Female,47503,Self-employed,Rural
CUST03804,34,Female,7450,Unemployed,Urban
CUST03805,51,Male,40271,Employed,Rural
CUST03806,59,Female,90471,Employed,Rural
CUST03807,33,Male,65898,Employed,Urban
CUST03808,55,Male,34389,Self-employed,Urban
CUST03809,19,Female,35414,Employed,Rural
CUST03810,19,Female,45463,Employed,Rural
CUST03811,43,Male,20744,Employed,Rural
CUST03812,30,Male,72804,Employed,Urban
CUST03813,64,Male,23514,Employed,Urban
CUST03814,48,Female,60871,Employed,Urban
CUST03815,51,Male,33536,Unemployed,Urban
CUST03816,56,Male,73097,Employed,Urban
CUST03817,20,Male,20175,Employed,Rural
CUST03818,25,Male,99717,Self-employed,Urban
CUST03819,40,Male,103217,Self-employed,Urban
CUST03820,31,Male,65106,Self-employed,Urban
CUST03821,44,Male,80359,Employed,Urban
CUST03822,46,Male,13696,Self-employed,Rural
CUST03823,56,Female,153509,Employed,Rural
CUST03824,56,Male,49202,Employed,Urban
CUST03825,18,Female,42357,Self-employed,Urban
CUST03826,34,Female,9586,Self-employed,Urban
CUST03827,58,Female,138570,Employed,Urban
CUST03828,47,Female,57034,Unemployed,Urban
CUST03829,30,Male,116263,Self-employed,Urban
CUST03830,38,Male,92180,Self-employed,Rural
CUST03831,36,Male,37331,Employed,Urban
CUST03832,36,Male,174312,Employed,Urban
CUST03833,42,Female,175348,Employed,Urban
CUST03834,39,Female,39739,Employed,Rural
CUST03835,48,Female,46925,Employed,Rural
CUST03836,34,Male,69575,Self-employed,Rural
CUST03837,40,Female,122231,Self-employed,Urban
CUST03838,49,Male,61399,Employed,Urban
CUST03839,27,Male,97731,Employed,Rural
CUST03840,27,Male,123100,Employed,Rural
CUST03841,53,Female,60768,Self-employed,Urban
CUST03842,25,Male,83299,Employed,Urban
CUST03843,37,Female,61357,Self-employed,Urban
CUST03844,49,Female,21437,Self-employed,Rural
CUST03845,31,Female,74946,Employed,Urban
CUST03846,45,Male,40888,Employed,Urban
CUST03847,63,Female,55502,Employed,Rural
CUST03848,41,Female,27608,Self-employed,Rural
CUST03849,32,Male,42381,Self-employed,Urban
CUST03850,39,Male,5566,Self-employed,Urban
CUST03851,47,Male,91576,Self-employed,Urban
CUST03852,21,Male,40550,Employed,Urban
CUST03853,30,Male,24014,Employed,Urban
CUST03854,40,Female,48755,Self-employed,Urban
CUST03855,25,Male,38640,Self-employed,Urban
CUST03856,35,Male,40738,Self-employed,Urban
CUST03857,29,Female,39694,Self-employed,Rural
CUST03858,48,Male,33613,Employed,Rural
CUST03859,31,Female,27399,Employed,Urban
CUST03860,51,Male,20931,Self-employed,Rural
CUST03861,35,Male,38713,Unemployed,Urban
CUST03862,51,Male,99545,Employed,Rural
CUST03863,28,Male,22465,Employed,Urban
CUST03864,58,Male,39661,Employed,Rural
CUST03865,29,Female,35623,Employed,Urban
CUST03866,32,Male,41814,Employed,Urban
CUST03867,48,Female,14008,Unemployed,Rural
CUST03868,46,Male,8817,Self-employed,Urban
CUST03869,43,Male,88756,Self-employed,Urban
CUST03870,35,Female,57509,Self-employed,Urban
CUST03871,49,Male,42316,Employed,Urban
CUST03872,39,Female,95617,Unemployed,Urban
CUST03873,55,Female,11071,Employed,Urban
CUST03874,34,Female,193278,Unemployed,Urban
CUST03875,40,Male,14081,Self-employed,Urban
CUST03876,41,Male,63228,Employed,Rural
CUST03877,25,Female,31614,Employed,Urban
CUST03878,58,Female,60301,Employed,Urban
CUST03879,23,Male,45741,Employed,Urban
CUST03880,22,Male,2781,Employed,Rural
CUST03881,61,Male,92851,Self-employed,Rural
CUST03882,46,Male,11374,Self-employed,Urban
CUST03883,45,Male,84407,Employed,Rural
CUST03884,28,Male,96606,Employed,Rural
CUST03885,18,Female,28973,Self-employed,Rural
CUST03886,60,Female,33982,Employed,Urban
CUST03887,36,Female,12884,Employed,Urban
CUST03888,26,Male,60248,Self-employed,Urban
CUST03889,44,Male,30515,Employed,Urban
CUST03890,51,Female,22274,Employed,Urban
CUST03891,61,Female,192345,Employed,Urban
CUST03892,21,Female,30830,Employed,Rural
CUST03893,53,Female,160631,Employed,Urban
CUST03894,35,Male,85248,Employed,Urban
CUST03895,32,Female,47192,Employed,Rural
CUST03896,30,Male,26799,Self-employed,Urban
CUST03897,36,Male,58547,Self-employed,Urban
CUST03898,23,Female,34328,Self-employed,Urban
CUST03899,65,Male,12679,Employed,Rural
CUST03900,29,Male,41058,Employed,Rural
CUST03901,54,Male,82237,Employed,Urban
CUST03902,34,Male,96696,Self-employed,Rural
CUST03903,40,Female,39906,Employed,Urban
CUST03904,43,Male,30659,Employed,Urban
CUST03905,46,Male,88872,Employed,Urban
CUST03906,50,Male,154971,Unemployed,Urban
CUST03907,44,Male,16547,Unemployed,Urban
CUST03908,42,Male,12925,Employed,Urban
CUST03909,27,Female,78239,Self-employed,Urban
CUST03910,64,Male,77830,Employed,Urban
CUST03911,40,Female,53381,Employed,Urban
CUST03912,38,Female,194377,Employed,Rural
CUST03913,38,Female,57447,Employed,Urban
CUST03914,60,Male,40368,Employed,Urban
CUST03915,30,Male,70271,Unemployed,Urban
CUST03916,54,Female,50339,Self-employed,Rural
CUST03917,50,Male,185510,Employed,Urban
CUST03918,41,Female,46509,Employed,Urban
CUST03919,61,Female,25130,Employed,Urban
CUST03920,28,Female,76221,Employed,Urban
CUST03921,34,Female,48804,Self-employed,Urban
CUST03922,21,Male,47263,Employed,Urban
CUST03923,64,Male,57733,Self-employed,Rural
CUST03924,42,Female,33110,Employed,Urban
CUST03925,47,Male,55049,Employed,Rural
CUST03926,26,Male,93086,Employed,Urban
CUST03927,38,Female,32633,Unemployed,Urban
CUST03928,37,Male,186624,Self-employed,Urban
CUST03929,36,Female,65608,Employed,Urban
CUST03930,36,Female,20638,Self-employed,Urban
CUST03931,29,Male,27709,Unemployed,Rural
CUST03932,54,Female,170679,Employed,Rural
CUST03933,59,Female,21224,Employed,Rural
CUST03934,34,Female,34466,Employed,Urban
CUST03935,54,Male,48281,Employed,Urban
CUST03936,65,Male,35279,Self-employed,Rural
CUST03937,56,Female,32102,Employed,Urban
CUST03938,45,Male,109741,Employed,Rural
CUST03939,58,Male,72991,Employed,Rural
CUST03940,52,Female,27407,Employed,Rural
CUST03941,64,Male,46081,Employed,Urban
CUST03942,65,Male,97558,Self-employed,Rural
CUST03943,35,Male,15642,Employed,Urban
CUST03944,31,Male,59567,Employed,Urban
CUST03945,52,Female,91627,Employed,Urban
CUST03946,61,Male,88536,Unemployed,Urban
CUST03947,58,Male,38758,Employed,Urban
CUST03948,24,Female,40474,Employed,Rural
CUST03949,58,Female,17399,Employed,Urban
CUST03950,30,Female,20335,Employed,Urban
CUST03951,35,Male,32953,Employed,Urban
CUST03952,54,Male,115330,Self-employed,Urban
CUST03953,30,Female,66464,Self-employed,Urban
CUST03954,53,Male,102134,Employed,Rural
CUST03955,48,Female,99409,Employed,Urban
CUST03956,19,Male,184,Self-employed,Rural
CUST03957,33,Male,80387,Employed,Rural
CUST03958,26,Female,16506,Employed,Urban
CUST03959,26,Female,28056,Employed,Urban
CUST03960,55,Female,27263,Self-employed,Urban
CUST03961,28,Male,63191,Self-employed,Rural
CUST03962,39,Male,53514,Employed,Urban
CUST03963,50,Male,6077,Employed,Urban
CUST03964,53,Male,37778,Self-employed,Rural
CUST03965,62,Male,22352,Employed,Rural
CUST03966,40,Male,15716,Self-employed,Urban
CUST03967,62,Male,47795,Employed,Rural
CUST03968,62,Female,59500,Unemployed,Urban
CUST03969,51,Female,64992,Self-employed,Rural
CUST03970,26,Female,42345,Employed,Urban
CUST03971,41,Male,60133,Employed,Urban
CUST03972,25,Female,26405,Employed,Urban
CUST03973,24,Male,130269,Employed,Urban
CUST03974,53,Male,36874,Self-employed,Urban
CUST03975,35,Female,81457,Employed,Urban
CUST03976,20,Male,117085,Self-employed,Urban
CUST03977,45,Male,85702,Employed,Urban
CUST03978,23,Male,14347,Self-employed,Rural
CUST03979,61,Male,63502,Employed,Urban
CUST03980,61,Female,33711,Self-employed,Urban
CUST03981,38,Female,13848,Employed,Rural
CUST03982,45,Female,14426,Employed,Urban
CUST03983,57,Male,170231,Employed,Rural
CUST03984,18,Female,115860,Employed,Rural
CUST03985,53,Male,34097,Employed,Urban
CUST03986,38,Male,34636,Employed,Rural
CUST03987,60,Female,191246,Unemployed,Urban
CUST03988,52,Male,44655,Employed,Urban
CUST03989,30,Female,45411,Self-employed,Urban
CUST03990,27,Male,28843,Employed,Urban
CUST03991,61,Female,81152,Employed,Urban
CUST03992,64,Female,36800,Self-employed,Rural
CUST03993,27,Male,65573,Self-employed,Urban
CUST03994,63,Male,25566,Employed,Rural
CUST03995,30,Female,41557,Self-employed,Rural
CUST03996,54,Male,25999,Employed,Rural
CUST03997,55,Male,3866,Self-employed,Urban
CUST03998,41,Female,28937,Employed,Urban
CUST03999,19,Male,22002,Employed,Rural
CUST04000,39,Female,66623,Employed,Rural
CUST04001,34,Male,47469,Employed,Rural
CUST04002,53,Male,91815,Employed,Rural
CUST04003,31,Female,164997,Employed,Urban
CUST04004,27,Male,98693,Self-employed,Rural
CUST04005,52,Male,163236,Employed,Urban
CUST04006,42,Male,42251,Employed,Urban
CUST04007,20,Male,39578,Employed,Urban
CUST04008,64,Male,178243,Self-employed,Rural
CUST04009,55,Male,74117,Self-employed,Rural
CUST04010,34,Male,72743,Employed,Urban
CUST04011,29,Male,60790,Employed,Urban
CUST04012,41,Female,98069,Employed,Rural
CUST04013,46,Female,15596,Self-employed,Urban
CUST04014,60,Male,80339,Self-employed,Urban
CUST04015,42,Female,1353,Employed,Urban
CUST04016,53,Female,30227,Self-employed,Urban
CUST04017,43,Male,39264,Employed,Rural
CUST04018,55,Female,35828,Employed,Urban
CUST04019,18,Male,17063,Unemployed,Urban
CUST04020,37,Female,91446,Self-employed,Urban
CUST04021,45,Male,95678,Self-employed,Urban
CUST04022,33,Male,70698,Employed,Urban
CUST04023,64,Female,26864,Employed,Rural
CUST04024,34,Male,180252,Self-employed,Rural
CUST04025,57,Male,37868,Self-employed,Rural
CUST04026,45,Male,97918,Employed,Rural
CUST04027,29,Male,37074,Employed,Urban
CUST04028,44,Female,44467,Self-employed,Urban
CUST04029,59,Female,26125,Unemployed,Urban
CUST04030,64,Male,91972,Self-employed,Urban
CUST04031,47,Male,2347,Self-employed,Urban
CUST04032,58,Female,34743,Employed,Urban
CUST04033,51,Male,23708,Self-employed,Urban
CUST04034,54,Female,49046,Self-employed,Urban
CUST04035,23,Male,72760,Employed,Urban
CUST04036,24,Male,44314,Self-employed,Urban
CUST04037,49,Male,30114,Unemployed,Urban
CUST04038,49,Male,20637,Employed,Urban
CUST04039,42,Male,25866,Self-employed,Urban
CUST04040,50,Male,43177,Self-employed,Urban
CUST04041,24,Male,85776,Employed,Rural
CUST04042,29,Male,43600,Self-employed,Urban
CUST04043,33,Male,36251,Employed,Urban
CUST04044,33,Male,46809,Self-employed,Urban
CUST04045,60,Male,43756,Employed,Urban
CUST04046,53,Male,46701,Self-employed,Urban
CUST04047,30,Male,25600,Employed,Urban
CUST04048,24,Female,31649,Employed,Urban
CUST04049,53,Female,11366,Employed,Urban
CUST04050,64,Male,61880,Employed,Urban
CUST04051,26,Male,67783,Employed,Urban
CUST04052,49,Male,72226,Employed,Urban
CUST04053,28,Female,28441,Self-employed,Rural
CUST04054,25,Male,55320,Self-employed,Urban
CUST04055,50,Male,108727,Unemployed,Urban
CUST04056,40,Female,61724,Self-employed,Urban
CUST04057,42,Male,26443,Self-employed,Urban
CUST04058,25,Male,39933,Employed,Urban
CUST04059,62,Male,33394,Self-employed,Urban
CUST04060,39,Female,26952,Self-employed,Urban
CUST04061,21,Male,28649,Employed,Urban
CUST04062,57,Female,69122,Self-employed,Urban
CUST04063,20,Female,86137,Employed,Urban
CUST04064,46,Male,40519,Unemployed,Urban
CUST04065,58,Male,7983,Self-employed,Urban
CUST04066,46,Male,31888,Unemployed,Urban
CUST04067,51,Female,19795,Employed,Urban
CUST04068,51,Female,25635,Employed,Urban
CUST04069,45,Male,24069,Unemployed,Urban
CUST04070,30,Female,26251,Employed,Rural
CUST04071,32,Male,119622,Employed,Urban
CUST04072,40,Male,44836,Self-employed,Rural
CUST04073,61,Female,25737,Self-employed,Urban
CUST04074,43,Female,29439,Employed,Urban
CUST04075,21,Male,47909,Employed,Urban
CUST04076,43,Female,47898,Employed,Rural
CUST04077,57,Female,85341,Employed,Rural
CUST04078,26,Female,43237,Employed,Urban
CUST04079,22,Female,20125,Self-employed,Urban
CUST04080,49,Female,92189,Self-employed,Urban
CUST04081,37,Male,11403,Self-employed,Rural
CUST04082,28,Female,47709,Employed,Urban
CUST04083,32,Male,21306,Self-employed,Urban
CUST04084,49,Female,84869,Unemployed,Urban
CUST04085,45,Male,34681,Self-employed,Urban
CUST04086,39,Female,20135,Employed,Urban
CUST04087,58,Male,76953,Unemployed,Urban
CUST04088,34,Male,27311,Employed,Urban
CUST04089,43,Male,37843,Self-employed,Urban
CUST04090,61,Female,812,Employed,Urban
CUST04091,24,Female,76320,Self-employed,Urban
CUST04092,59,Male,92898,Unemployed,Urban
CUST04093,43,Female,123952,Employed,Rural
CUST04094,42,Female,182790,Employed,Urban
CUST04095,27,Female,65227,Employed,Urban
CUST04096,62,Male,63760,Employed,Rural
CUST04097,36,Female,58826,Employed,Rural
CUST04098,28,Male,33939,Self-employed,Rural
CUST04099,30,Female,20668,Employed,Urban
CUST04100,25,Female,37677,Employed,Urban
CUST04101,57,Female,47664,Employed,Urban
CUST04102,21,Female,58460,Employed,Urban
CUST04103,64,Male,45436,Self-employed,Urban
CUST04104,48,Male,28673,Self-employed,Urban
CUST04105,45,Male,47866,Self-employed,Urban
CUST04106,28,Male,86158,Employed,Urban
CUST04107,60,Male,59453,Employed,Urban
CUST04108,18,Female,35904,Employed,Urban
CUST04109,64,Female,46908,Employed,Urban
CUST04110,55,Male,35396,Employed,Urban
CUST04111,41,Male,4334,Self-employed,Urban
CUST04112,64,Male,47268,Employed,Rural
CUST04113,48,Male,72068,Employed,Urban
CUST04114,58,Male,48247,Self-employed,Rural
CUST04115,63,Female,45457,Self-employed,Urban
CUST04116,43,Male,16285,Employed,Urban
CUST04117,22,Female,22235,Self-employed,Urban
CUST04118,37,Male,5019,Unemployed,Urban
CUST04119,58,Female,44425,Employed,Urban
CUST04120,28,Female,49465,Employed,Urban
CUST04121,50,Female,68961,Employed,Urban
CUST04122,55,Female,20675,Self-employed,Urban
CUST04123,44,Female,38823,Employed,Urban
CUST04124,51,Female,29873,Unemployed,Urban
CUST04125,32,Female,55587,Self-employed,Urban
CUST04126,49,Male,5945,Employed,Rural
CUST04127,38,Male,75852,Employed,Rural
CUST04128,63,Male,137535,Employed,Rural
CUST04129,22,Female,27004,Employed,Urban
CUST04130,23,Male,90496,Unemployed,Rural
CUST04131,55,Female,77823,Employed,Rural
CUST04132,39,Female,26609,Employed,Urban
CUST04133,35,Male,57131,Employed,Urban
CUST04134,31,Male,37696,Employed,Rural
CUST04135,27,Female,45649,Employed,Rural
CUST04136,63,Male,54099,Employed,Urban
CUST04137,30,Female,81571,Self-employed,Urban
CUST04138,48,Male,130580,Employed,Rural
CUST04139,47,Female,35859,Employed,Urban
CUST04140,20,Male,48323,Self-employed,Urban
CUST04141,47,Female,48664,Employed,Rural
CUST04142,23,Male,15582,Employed,Rural
CUST04143,46,Male,46469,Employed,Rural
CUST04144,25,Male,42402,Employed,Urban
CUST04145,61,Male,37669,Unemployed,Urban
CUST04146,62,Female,44236,Employed,Rural
CUST04147,60,Female,45110,Self-employed,Urban
CUST04148,61,Male,123430,Employed,Rural
CUST04149,50,Male,94407,Employed,Urban
CUST04150,34,Male,5180,Self-employed,Urban
CUST04151,65,Female,67763,Employed,Urban
CUST04152,28,Female,98960,Self-employed,Urban
CUST04153,30,Male,67029,Employed,Urban
CUST04154,28,Female,44599,Employed,Urban
CUST04155,48,Female,25412,Self-employed,Urban
CUST04156,45,Female,54652,Employed,Urban
CUST04157,61,Female,26834,Self-employed,Rural
CUST04158,23,Female,188023,Employed,Urban
CUST04159,58,Female,57084,Self-employed,Urban
CUST04160,33,Male,145630,Employed,Urban
CUST04161,21,Female,40508,Self-employed,Urban
CUST04162,52,Male,34692,Unemployed,Urban
CUST04163,65,Male,36748,Employed,Urban
CUST04164,43,Male,102655,Employed,Urban
CUST04165,29,Female,44984,Self-employed,Urban
CUST04166,28,Male,27433,Employed,Urban
CUST04167,54,Male,21314,Self-employed,Rural
CUST04168,42,Male,34902,Unemployed,Rural
CUST04169,35,Male,25272,Self-employed,Urban
CUST04170,36,Male,20218,Employed,Urban
CUST04171,40,Female,80892,Employed,Rural
CUST04172,55,Female,4703,Employed,Urban
CUST04173,35,Male,98762,Employed,Urban
CUST04174,43,Female,71515,Employed,Urban
CUST04175,23,Female,84307,Self-employed,Rural
CUST04176,21,Male,63145,Employed,Rural
CUST04177,61,Female,37986,Unemployed,Urban
CUST04178,46,Female,39088,Self-employed,Urban
CUST04179,51,Male,55064,Unemployed,Rural
CUST04180,34,Male,33788,Employed,Urban
CUST04181,60,Female,40032,Employed,Urban
CUST04182,60,Female,17489,Employed,Urban
CUST04183,33,Male,72196,Employed,Rural
CUST04184,19,Male,31603,Self-employed,Urban
CUST04185,51,Male,22488,Self-employed,Rural
CUST04186,25,Female,45192,Employed,Urban
CUST04187,30,Male,128897,Employed,Urban
CUST04188,59,Male,38802,Employed,Urban
CUST04189,25,Female,66411,Self-employed,Rural
CUST04190,47,Male,47631,Unemployed,Urban
CUST04191,49,Male,79666,Employed,Urban
CUST04192,53,Male,28207,Employed,Urban
CUST04193,64,Female,62770,Unemployed,Urban
CUST04194,47,Male,27977,Employed,Rural
CUST04195,18,Female,24661,Self-employed,Urban
CUST04196,60,Male,82031,Employed,Urban
CUST04197,56,Male,54549,Employed,Urban
CUST04198,34,Male,70337,Employed,Urban
CUST04199,37,Male,77365,Self-employed,Rural
CUST04200,41,Female,40645,Employed,Urban
CUST04201,39,Male,124507,Employed,Urban
CUST04202,46,Female,46828,Employed,Urban
CUST04203,39,Male,54973,Employed,Urban
CUST04204,61,Female,28436,Self-employed,Urban
CUST04205,26,Female,30086,Self-employed,Urban
CUST04206,54,Female,37740,Employed,Rural
CUST04207,27,Male,45518,Self-employed,Urban
CUST04208,53,Male,39851,Employed,Urban
CUST04209,54,Male,26964,Employed,Urban
CUST04210,45,Female,14842,Self-employed,Urban
CUST04211,45,Male,43451,Employed,Urban
CUST04212,59,Female,1745,Employed,Urban
CUST04213,60,Female,32697,Employed,Urban
CUST04214,38,Male,3879,Self-employed,Urban
CUST04215,41,Female,40161,Employed,Rural
CUST04216,59,Female,68499,Employed,Urban
CUST04217,57,Female,188177,Self-employed,Rural
CUST04218,19,Male,2267,Self-employed,Urban
CUST04219,25,Male,68651,Self-employed,Urban
CUST04220,65,Male,59688,Employed,Urban
CUST04221,44,Female,35065,Employed,Urban
CUST04222,39,Female,60988,Employed,Urban
CUST04223,54,Male,43470,Self-employed,Urban
CUST04224,44,Female,24481,Self-employed,Urban
CUST04225,46,Male,43849,Unemployed,Urban
CUST04226,20,Female,929,Employed,Urban
CUST04227,61,Female,57773,Employed,Urban
CUST04228,30,Female,23324,Employed,Urban
CUST04229,62,Female,49076,Employed,Urban
CUST04230,27,Male,24587,Employed,Rural
CUST04231,53,Male,83124,Unemployed,Rural
CUST04232,26,Female,65787,Employed,Urban
CUST04233,44,Male,70448,Employed,Urban
CUST04234,51,Male,25499,Self-employed,Urban
CUST04235,18,Female,23841,Employed,Rural
CUST04236,49,Male,32122,Self-employed,Rural
CUST04237,42,Female,49423,Self-employed,Urban
CUST04238,46,Female,45402,Employed,Rural
CUST04239,24,Female,41717,Self-employed,Urban
CUST04240,20,Female,33409,Employed,Rural
CUST04241,37,Female,188591,Employed,Urban
CUST04242,37,Female,89827,Employed,Urban
CUST04243,47,Female,20665,Employed,Rural
CUST04244,52,Male,43237,Employed,Urban
CUST04245,52,Female,30220,Employed,Rural
CUST04246,56,Female,78267,Employed,Urban
CUST04247,44,Male,60774,Employed,Urban
CUST04248,43,Male,100553,Self-employed,Rural
CUST04249,31,Female,33860,Unemployed,Urban
CUST04250,34,Male,74903,Self-employed,Urban
CUST04251,35,Female,27045,Employed,Urban
CUST04252,62,Female,59380,Self-employed,Rural
CUST04253,46,Male,82917,Self-employed,Rural
CUST04254,37,Female,82261,Employed,Urban
CUST04255,44,Male,36373,Employed,Urban
CUST04256,35,Female,63343,Self-employed,Urban
CUST04257,21,Male,49328,Self-employed,Urban
CUST04258,18,Female,2853,Unemployed,Rural
CUST04259,18,Male,10128,Self-employed,Urban
CUST04260,43,Male,32580,Self-employed,Urban
CUST04261,62,Male,35254,Employed,Urban
CUST04262,37,Male,2736,Employed,Rural
CUST04263,40,Male,20956,Unemployed,Urban
CUST04264,27,Male,31440,Employed,Rural
CUST04265,28,Male,25180,Employed,Urban
CUST04266,58,Female,28607,Employed,Rural
CUST04267,58,Female,11646,Self-employed,Urban
CUST04268,22,Female,39029,Employed,Urban
CUST04269,18,Female,40158,Self-employed,Urban
CUST04270,34,Male,64342,Employed,Urban
CUST04271,39,Male,25013,Employed,Urban
CUST04272,51,Male,50084,Unemployed,Rural
CUST04273,62,Female,49628,Employed,Urban
CUST04274,58,Female,101935,Employed,Rural
CUST04275,46,Male,29608,Employed,Urban
CUST04276,21,Male,29262,Employed,Urban
CUST04277,22,Male,11604,Employed,Rural
CUST04278,28,Female,29713,Employed,Rural
CUST04279,38,Female,73133,Unemployed,Urban
CUST04280,52,Male,17885,Employed,Urban
CUST04281,29,Male,48667,Employed,Rural
CUST04282,43,Female,85241,Employed,Rural
CUST04283,36,Female,20735,Employed,Rural
CUST04284,62,Male,2838,Employed,Rural
CUST04285,24,Female,2562,Self-employed,Urban
CUST04286,64,Male,13440,Unemployed,Rural
CUST04287,24,Female,199576,Employed,Urban
CUST04288,43,Female,87604,Self-employed,Urban
CUST04289,57,Male,84630,Employed,Urban
CUST04290,22,Male,136994,Self-employed,Urban
CUST04291,38,Female,46339,Employed,Urban
CUST04292,31,Male,32610,Employed,Urban
CUST04293,21,Female,29014,Employed,Urban
CUST04294,40,Female,82643,Employed,Urban
CUST04295,59,Female,66926,Self-employed,Urban
CUST04296,37,Male,26209,Employed,Urban
CUST04297,32,Male,39149,Employed,Urban
CUST04298,62,Female,123652,Unemployed,Rural
CUST04299,46,Male,30270,Employed,Urban
CUST04300,25,Female,67268,Self-employed,Urban
CUST04301,58,Female,48862,Employed,Rural
CUST04302,65,Male,23649,Employed,Urban
CUST04303,36,Female,49086,Employed,Urban
CUST04304,65,Male,96894,Employed,Urban
CUST04305,56,Male,43274,Employed,Rural
CUST04306,63,Female,36073,Self-employed,Rural
CUST04307,45,Female,70317,Self-employed,Urban
CUST04308,63,Male,86434,Self-employed,Rural
CUST04309,44,Female,96125,Self-employed,Rural
CUST04310,21,Male,35448,Unemployed,Urban
CUST04311,32,Male,59913,Employed,Urban
CUST04312,52,Male,28566,Self-employed,Rural
CUST04313,54,Female,35605,Employed,Urban
CUST04314,18,Male,20557,Self-employed,Urban
CUST04315,20,Male,29472,Self-employed,Urban
CUST04316,64,Male,94383,Employed,Urban
